선수명,연도,투심_구사율,포심_구사율,커터_구사율,커브_구사율,슬라_구사율,첸접_구사율,싱커_구사율,포크_구사율,너클_구사율,기타_구사율,투심_피안타율,포심_피안타율,커터_피안타율,커브_피안타율,슬라_피안타율,첸접_피안타율,싱커_피안타율,포크_피안타율,너클_피안타율,기타_피안타율
배재환,2025,0.0,50.2,0.0,0.0,26.1,0.0,0.0,23.2,0.0,0.0,0.0,0.2,0.0,0.0,0.192,0.0,0.0,0.135,0.0,0.5
최성영,2025,0.0,38.4,0.0,1.3,45.9,0.3,0.0,14.1,0.0,0.0,0.0,0.404,0.0,0.5,0.27,0.0,0.0,0.308,0.0,0.0
전사민,2025,56.0,9.9,0.0,1.7,14.3,0.0,0.0,17.8,0.0,0.0,0.435,0.143,0.0,0.0,0.167,0.0,0.0,0.037,0.0,0.0
김진호,2025,0.2,51.9,0.0,0.0,3.9,43.8,0.0,0.0,0.0,0.0,0.0,0.181,0.0,0.0,0.0,0.192,0.0,0.0,0.0,0.0
김영규,2025,0.0,53.0,0.0,0.0,41.6,0.0,0.0,5.4,0.0,0.0,0.0,0.217,0.0,0.0,0.333,0.0,0.0,0.0,0.0,0.0
이준혁,2025,0.0,34.5,0.0,14.4,44.2,6.1,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.333,0.32,0.0,0.0,0.0,0.0,0.0
류진욱,2025,0.0,58.3,0.0,0.0,16.4,0.0,0.0,25.2,0.0,0.0,0.0,0.291,0.0,0.0,0.115,0.0,0.0,0.185,0.0,0.0
신민혁,2025,0.0,17.5,31.1,2.0,0.0,44.1,0.0,4.9,0.0,0.0,0.0,0.364,0.244,0.0,0.0,0.24,0.0,0.333,0.0,0.0
