PlayerName,Year,Team,Date,Opp,Role,Dec,ERA,WHIP,IP,NP,R,ER,H,HR,SO,BB,HB,GS,Venue,Stadium,Time,Temp
고영표,2021,KT,2021-05-26,vs. SSG,SP,,1.29,0.71,7,100,1,1,4,1,8,1,0,72.0,Home,수원 KT 위즈파크,18:30,21.9
고영표,2021,KT,2021-05-12,vs. Samsung,SP,L,9.0,1.17,6,84,6,6,7,1,3,0,2,35.0,Home,수원 KT 위즈파크,18:30,26.3
고영표,2021,KT,2021-05-06,@ Kiwoom,SP,,4.5,1.33,6,90,4,3,7,0,3,1,2,44.0,Away,고척 스카이돔,18:30,25.5
고영표,2021,KT,2021-04-30,vs. Kia,SP,W,3.86,1.14,7,97,3,3,7,1,8,1,1,57.0,Home,수원 KT 위즈파크,18:30,12.0
고영표,2021,KT,2021-04-24,vs. Lotte,SP,L,4.5,1.83,6,86,3,3,11,0,2,0,0,40.0,Home,수원 KT 위즈파크,17:00,22.8
고영표,2021,KT,2021-04-18,vs. Kiwoom,SP,W,3.0,0.83,6,91,2,2,5,1,5,0,0,59.0,Home,수원 KT 위즈파크,14:00,13.2
고영표,2021,KT,2021-04-13,@ Doosan,SP,W,4.5,1.17,6,95,3,3,6,0,7,1,0,54.0,Away,잠실 야구장,18:30,10.2
고영표,2021,KT,2021-04-07,vs. LG,SP,,1.5,0.83,6,88,1,1,2,0,5,3,2,64.0,Home,수원 KT 위즈파크,18:30,16.7
이채호,2024,KT,2024-07-04,@ Hanwha,RP,,0.0,1.5,0 ⅔,13,0,0,1,0,0,0,0,,Away,대전 한화생명 볼파크,18:30,31.8
이채호,2024,KT,2024-06-28,vs. Samsung,RP,,0.0,0.0,0 ⅓,6,0,0,0,0,1,0,0,,Home,수원 KT 위즈파크,18:30,27.4
이채호,2024,KT,2024-06-26,@ SSG,RP,,13.5,2.5,2,48,3,3,5,2,2,0,0,,Away,인천 SSG 랜더스필드,18:30,26.4
이채호,2024,KT,2024-04-19,@ Lotte,RP,,0.0,,0,6,0,0,0,0,0,1,0,,Away,사직 야구장,18:30,18.6
이채호,2024,KT,2024-04-17,@ Kiwoom,RP,,81.0,9.0,0 ⅓,16,3,3,2,0,0,1,0,,Away,고척 스카이돔,18:30,25.5
이채호,2024,KT,2024-04-14,vs. SSG,RP,,0.0,0.0,1,9,0,0,0,0,0,0,0,,Home,수원 KT 위즈파크,14:00,27.3
이채호,2024,KT,2024-04-12,vs. SSG,RP,,0.0,2.0,1,15,0,0,1,0,1,1,0,,Home,수원 KT 위즈파크,18:30,20.6
이채호,2024,KT,2024-04-10,@ NC,RP,,13.5,3.0,0 ⅔,15,1,1,2,0,1,0,1,,Away,창원 NC 파크,18:30,13.5
이채호,2024,KT,2024-04-09,@ NC,RP,,0.0,3.0,0 ⅔,23,0,0,2,0,0,0,0,,Away,창원 NC 파크,18:30,15.0
이채호,2023,KT,2023-10-06,vs. Samsung,RP,L,15.43,1.71,2 ⅓,42,4,4,2,0,2,2,2,,Home,수원 KT 위즈파크,18:30,17.6
이채호,2023,KT,2023-10-03,vs. Kia,RP,,0.0,0.75,1 ⅓,18,0,0,1,0,0,0,0,,Home,수원 KT 위즈파크,18:30,21.0
이채호,2023,KT,2023-10-02,vs. LG,RP,,0.0,1.0,1,9,0,0,1,0,0,0,0,,Home,수원 KT 위즈파크,18:30,20.8
이채호,2023,KT,2023-09-27,@ LG,RP,,0.0,0.0,2,34,0,0,0,0,1,0,0,,Away,잠실 야구장,18:30,25.0
이채호,2023,KT,2023-09-27,@ LG,RP,,0.0,,0,9,0,0,0,0,0,1,0,,Away,잠실 야구장,18:30,25.0
이채호,2023,KT,2023-09-18,@ Hanwha,RP,,0.0,1.0,1,9,0,0,0,0,0,1,0,,Away,대전 한화생명 볼파크,18:30,27.4
이채호,2023,KT,2023-09-14,@ Samsung,RP,,13.5,1.5,1 ⅓,12,2,2,2,0,0,0,0,,Away,대구 삼성 라이온즈 파크,18:30,25.6
이채호,2023,KT,2023-08-18,@ Hanwha,RP,,9.0,2.0,1,20,1,1,2,1,1,0,0,,Away,대전 한화생명 볼파크,18:30,32.2
이채호,2023,KT,2023-06-02,vs. Doosan,RP,,67.5,7.5,0 ⅔,22,5,5,4,3,0,1,0,,Home,수원 KT 위즈파크,18:30,22.8
이채호,2023,KT,2023-05-30,@ Kia,RP,,9.0,1.0,1,15,1,1,1,1,0,0,0,,Away,광주 기아 챔피언스 필드,18:30,22.5
이채호,2023,KT,2023-05-27,@ Samsung,RP,H,0.0,0.0,1,11,0,0,0,0,1,0,0,,Away,대구 삼성 라이온즈 파크,17:00,23.3
이채호,2023,KT,2023-05-23,vs. Kiwoom,RP,,0.0,1.5,0 ⅔,13,0,0,1,0,0,0,0,,Home,수원 KT 위즈파크,18:30,22.8
이채호,2023,KT,2023-05-20,vs. Doosan,RP,,9.0,1.0,1,15,1,1,1,0,0,0,0,,Home,수원 KT 위즈파크,17:00,23.4
이채호,2023,KT,2023-05-18,@ LG,RP,,5.4,1.2,1 ⅔,25,1,1,2,0,0,0,0,,Away,잠실 야구장,18:30,22.5
이채호,2023,KT,2023-05-17,@ LG,RP,,27.0,3.0,0 ⅓,4,1,1,1,0,0,0,0,,Away,잠실 야구장,18:30,25.3
이채호,2023,KT,2023-05-14,vs. Lotte,RP,,0.0,1.0,1,11,0,0,1,0,1,0,0,,Home,수원 KT 위즈파크,14:00,22.6
이채호,2023,KT,2023-05-13,vs. Lotte,RP,,0.0,1.2,1 ⅔,22,0,0,1,0,0,1,0,,Home,수원 KT 위즈파크,17:00,20.7
이채호,2023,KT,2023-05-11,vs. NC,RP,,0.0,0.0,1,8,0,0,0,0,0,0,1,,Home,수원 KT 위즈파크,18:30,21.8
이채호,2023,KT,2023-04-26,@ Kiwoom,RP,,0.0,,0,15,2,2,0,0,0,2,0,,Away,고척 스카이돔,18:30,25.5
이채호,2023,KT,2023-04-21,@ Doosan,RP,,0.0,0.0,1,12,0,0,0,0,0,0,0,,Away,잠실 야구장,18:30,20.8
이채호,2023,KT,2023-04-20,vs. SSG,RP,,0.0,1.0,1,8,0,0,1,0,0,0,0,,Home,수원 KT 위즈파크,18:30,15.8
이채호,2023,KT,2023-04-15,vs. Hanwha,RP,,0.0,1.0,2,32,0,0,2,0,2,0,0,,Home,수원 KT 위즈파크,17:00,13.8
이채호,2023,KT,2023-04-14,vs. Hanwha,RP,,0.0,,0,4,0,0,0,0,0,1,0,,Home,수원 KT 위즈파크,18:30,19.5
이채호,2023,KT,2023-04-13,@ NC,RP,,0.0,,0,5,1,1,1,1,0,0,0,,Away,창원 NC 파크,18:30,17.5
